,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2020-01-22,0.005710446758481693,0.006214309707759489,0.0,0.00040309035942223714,0.003426268055089016,0.01629156869331542,0.051763520322472285,0.11514947934161908,0.24813570708767216,0.4340947262344642,0.7569701041316762,0.9924084648975479,0.9727242190124287,0.9314410480349345,1.0,0.9108834397044004,0.7859926100100773,0.5159220691971783,0.24494457507557943,0.13349009069533088,0.11961706415854888,0.09301310043668122,0.049512932482364796,0.03332213637890494
2020-01-30,0.006172408983121774,0.0,0.0005230855070442182,0.00034872367136281213,0.005300599804714744,0.016320267819779608,0.04317199051471614,0.1126377458501883,0.20079508997070722,0.41972381085228067,0.7500697447342726,0.9429836797321802,0.9146324452503836,0.93726461152183,1.0,0.9373692286232389,0.7521620867624494,0.5424047984377179,0.2635304784488771,0.1508927325986888,0.12648207560329194,0.08418189426698285,0.03937090249686149,0.030722555447063746
2020-02-01,0.009315403422982885,0.0024449877750611247,0.0,0.00019559902200488998,0.0019315403422982885,0.016161369193154033,0.03484107579462103,0.07212713936430318,0.20701711491442543,0.396601466992665,0.6724205378973105,0.814596577017115,0.8978239608801956,0.8689731051344743,1.0,0.896919315403423,0.8195354523227384,0.5731540342298288,0.30684596577017115,0.15635696821515893,0.09581907090464548,0.07039119804400978,0.053618581907090464,0.031369193154034226
2020-02-02,0.01207049575250412,0.005604158742234056,0.0011664764802840116,0.004894129580322049,0.0,0.011664764802840117,0.023050589577786232,0.06605807024217066,0.20101432737416,0.4406998858881704,0.806872067959934,0.9608469633574236,0.9346012425510334,0.9698237606187396,1.0,0.9867123113985039,0.8540890072270826,0.5714720426017497,0.3429948015722074,0.23654114365411436,0.16855585140103968,0.05548370736655255,0.03813870926841638,0.014479523266134145
2020-02-04,0.006533587234880819,0.0,0.0014446122529384728,0.0006238098364961586,0.004399500952130803,0.009586972224046227,0.04090879243548493,0.13753365289907413,0.2648893558342636,0.3540941624532143,0.8155164488804255,1.0,0.8886335281371068,0.8736949241578568,0.9441854356819227,0.8966773918182415,0.7564515069932366,0.5517762164291812,0.31912797951277166,0.17098955939326285,0.09150305338498917,0.08917197452229299,0.0322082868211964,0.019863418477904
2020-02-09,0.016596201173723735,0.010517237752676637,0.003849309017479649,0.0,0.000988620348751604,0.008771376285732315,0.02583033592057382,0.059443427778128353,0.1802023516543615,0.39164089943417263,0.8243621295303002,0.9885362108495824,0.963084495488105,0.9340148503397068,1.0,0.8669148734776299,0.8232473023285164,0.5305525756715256,0.312235754401464,0.14917650028396542,0.11223996129656506,0.0549210155444774,0.02036137228918197,0.016617235649229088
2020-02-10,0.00897489488308048,0.0013523814207381543,0.001499913939364135,0.0,0.004475153064988075,0.01219602153974772,0.04964469251764243,0.0952322407730704,0.18775971870466449,0.40428827854139515,0.8186579458555656,0.9174555558287639,0.9991639823944528,0.9537485554107551,1.0,0.9135459440851754,0.6920996336275788,0.5179374953896088,0.37060168678846295,0.1801617939954265,0.14490152204381715,0.06707811846861246,0.035014384420566036,0.029678624996926407
2020-02-11,0.015190658261858014,0.011134649168130619,0.0002583445282628914,0.0,0.002609279735455203,0.013718094450759532,0.029218766146533015,0.08623540353415314,0.2033946471013744,0.43456133099100963,0.811382659915263,0.9710654128345562,0.9861010643794564,0.9183631290689264,1.0,0.9435000516689056,0.7889841893148704,0.5567841273121835,0.4069443009197065,0.17022320967241913,0.09424408391030278,0.07251730908339361,0.02939960731631704,0.01896248837449623
2020-02-13,0.018076018323635014,0.0073872312327184185,0.006314225578804011,0.0,0.0040856753745202425,0.022037885353472824,0.05740580248442078,0.1567413643679584,0.21621063926375306,0.33308571664396847,0.649746192893401,0.9019025215632867,0.9612479881143989,0.9305847880813833,1.0,0.8610457678180843,0.8540299616194131,0.7579134166976188,0.33073335809500226,0.1458874994841319,0.1024307705005984,0.07886591556270893,0.05600264124468656,0.043002765053031244
2020-02-14,0.011303414503253504,0.0,0.006674716576105185,0.016200442745019118,0.018816663312537733,0.03384316093110619,0.06151472462601462,0.14006842423022742,0.2372039981216878,0.45894546186355406,0.7368685852284161,0.9907426041457034,0.9928892466626417,0.927617897631985,1.0,0.9886295029180922,0.8134433487623264,0.5840209297645401,0.3328302139934259,0.2153015361910512,0.11913865969007849,0.10820419936942376,0.07181190044945328,0.05819413698262561
